Elapsed Time,Core Body Temperature ,Heart Rate 
2014-01-17 14:56,1.499,0.8
2014-01-17 15:00,1.499,0
2014-01-17 15:04,1.498,0.8
2014-01-17 15:08,1.497,0
2014-01-17 15:12,1.495,0
2014-01-17 15:16,1.499,0
2014-01-17 15:20,1.495,1
2014-01-17 15:24,1.495,1
2014-01-17 15:28,1.495,0.6
2014-01-17 15:32,1.495,0.6
2014-01-17 15:36,1.495,1
2014-01-17 15:40,1.495,3
2014-01-17 15:44,1.498,0
2014-01-17 15:48,1.502,0.8
2014-01-17 15:52,1.508,1
2014-01-17 15:56,1.513,0.8
2014-01-17 16:00,1.52,0.8
2014-01-17 16:04,1.529,11.4
2014-01-17 16:08,1.542,10.6
2014-01-17 16:12,1.559,18.6
2014-01-17 16:16,1.578,21.8
2014-01-17 16:20,1.605,26.2
2014-01-17 16:24,1.647,19.8
2014-01-17 16:28,1.697,35.4
2014-01-17 16:32,1.759,42.8
2014-01-17 16:36,1.835,40.8
2014-01-17 16:40,1.926,37.4
2014-01-17 16:44,2.028,55.4
2014-01-17 16:48,2.146,50.6
2014-01-17 16:52,2.284,48.2
2014-01-17 16:56,2.447,47.6
2014-01-17 17:00,2.625,67.4
2014-01-17 17:04,2.836,78.8
2014-01-17 17:08,3.082,103.8
2014-01-17 17:12,3.387,159.6
2014-01-17 17:16,3.785,239.8
2014-01-17 17:20,4.396,305.8
2014-01-17 17:24,5.374,340.4
2014-01-17 17:28,6.941,341.2
2014-01-17 17:32,9.025,365.2
2014-01-17 17:36,11.505,396.4
2014-01-17 17:40,15.325,350
2014-01-17 17:44,19.134,359.6
2014-01-17 17:48,22.62,378.8
2014-01-17 17:52,25.948,374.6
2014-01-17 17:56,29.205,378
2014-01-17 18:00,32.012,387.2
2014-01-17 18:04,34.095,383.4
2014-01-17 18:08,34.731,366.6
2014-01-17 18:12,35.173,402.4
2014-01-17 18:16,35.581,385.4
2014-01-17 18:20,35.879,329.8
2014-01-17 18:24,36.271,384
2014-01-17 18:28,36.432,406.8
2014-01-17 18:32,36.447,357.8
2014-01-17 18:36,36.42,349.6
2014-01-17 18:40,36.78,361.2
2014-01-17 18:44,36.956,374.6
2014-01-17 18:48,36.976,349.2
2014-01-17 18:52,37.023,363.8
2014-01-17 18:56,36.948,307.8
2014-01-17 19:00,36.808,339.4
2014-01-17 19:04,36.899,358.6
2014-01-17 19:08,36.879,382.2
2014-01-17 19:12,36.994,346.2
2014-01-17 19:16,36.798,296.2
2014-01-17 19:20,36.798,385.6
2014-01-17 19:24,36.777,347.8
2014-01-17 19:28,36.517,298.4
2014-01-17 19:32,36.432,371
2014-01-17 19:36,36.521,387.8
2014-01-17 19:40,36.524,350.4
2014-01-17 19:44,36.483,318
2014-01-17 19:48,36.414,347.2
2014-01-17 19:52,36.39,304.6
2014-01-17 19:56,36.183,339.2
2014-01-17 20:00,36.156,331.6
2014-01-17 20:04,36.103,331.4
2014-01-17 20:08,36.237,366.2
2014-01-17 20:12,36.325,323
2014-01-17 20:16,36.376,372.8
2014-01-17 20:20,36.48,374.8
2014-01-17 20:24,36.499,352
2014-01-17 20:28,36.536,404.2
2014-01-17 20:32,36.45,372.2
2014-01-17 20:36,36.506,403.6
2014-01-17 20:40,36.221,359
2014-01-17 20:44,36.447,311.4
2014-01-17 20:48,36.396,339.4
2014-01-17 20:52,36.405,327.4
2014-01-17 20:56,36.475,335.6
2014-01-17 21:00,36.558,308.4
2014-01-17 21:04,36.439,333.6
2014-01-17 21:08,36.337,318.2
2014-01-17 21:12,36.438,369.4
2014-01-17 21:16,36.59,292.6
2014-01-17 21:20,36.554,355.8
2014-01-17 21:24,36.585,347.8
2014-01-17 21:28,36.508,269.4
2014-01-17 21:32,36.247,317
2014-01-17 21:36,36.171,335.8
2014-01-17 21:40,36.066,338.8
2014-01-17 21:44,36.163,293.2
2014-01-17 21:48,36.096,319
2014-01-17 21:52,36.138,336.4
2014-01-17 21:56,36.099,283.4
2014-01-17 22:00,36.112,342.6
2014-01-17 22:04,36.256,343.8
2014-01-17 22:08,36.25,250.2
2014-01-17 22:12,36.274,322
2014-01-17 22:16,36.247,327.6
2014-01-17 22:20,36.072,294.4
2014-01-17 22:24,35.933,350.2
2014-01-17 22:28,35.977,336.6
2014-01-17 22:32,35.96,317.8
2014-01-17 22:36,35.931,325.6
2014-01-17 22:40,35.773,266.2
2014-01-17 22:44,35.67,322.8
2014-01-17 22:48,35.861,333
2014-01-17 22:52,35.956,332.6
2014-01-17 22:56,35.98,328.6
2014-01-17 23:00,35.917,262.4
2014-01-17 23:04,35.918,337.2
2014-01-17 23:08,35.948,310.6
2014-01-17 23:12,35.908,304.4
2014-01-17 23:16,35.766,281.8
2014-01-17 23:20,35.809,316
2014-01-17 23:24,35.92,315.8
2014-01-17 23:28,35.981,318.8
2014-01-17 23:32,35.828,297.6
2014-01-17 23:36,35.709,298.2
2014-01-17 23:40,35.713,309.4
2014-01-17 23:44,35.744,307
2014-01-17 23:48,36.156,358
2014-01-17 23:52,36.759,348.8
2014-01-17 23:56,36.477,366.4
2014-01-18 0:00,36.555,341.4
2014-01-18 0:04,36.505,376.2
2014-01-18 0:08,36.627,340.2
2014-01-18 0:12,36.685,347
2014-01-18 0:16,36.362,370.6
2014-01-18 0:20,36.524,364.2
2014-01-18 0:24,36.451,323
2014-01-18 0:28,36.34,313.4
2014-01-18 0:32,36.253,280.8
2014-01-18 0:36,36.162,272.8
2014-01-18 0:40,36.061,337.8
2014-01-18 0:44,35.99,282.4
2014-01-18 0:48,35.912,250
2014-01-18 0:52,35.962,325.8
2014-01-18 0:56,35.936,287.6
2014-01-18 1:00,35.88,243.6
2014-01-18 1:04,35.807,301.2
2014-01-18 1:08,35.751,277
2014-01-18 1:12,35.722,308
2014-01-18 1:16,35.573,273.8
2014-01-18 1:20,35.551,317.4
2014-01-18 1:24,35.594,311
2014-01-18 1:28,35.668,283.2
2014-01-18 1:32,35.678,280.2
2014-01-18 1:36,35.561,200
2014-01-18 1:40,35.304,317.2
2014-01-18 1:44,35.283,294
2014-01-18 1:48,35.342,301.2
2014-01-18 1:52,35.451,310.4
2014-01-18 1:56,35.448,304.2
2014-01-18 2:00,35.51,297.8
2014-01-18 2:04,35.519,282.8
2014-01-18 2:08,35.558,317.2
2014-01-18 2:12,35.526,217.6
2014-01-18 2:16,35.545,287.2
2014-01-18 2:20,35.6,288.2
2014-01-18 2:24,35.603,325.4
2014-01-18 2:28,35.479,254.4
2014-01-18 2:32,35.537,241
2014-01-18 2:36,35.383,268
2014-01-18 2:40,35.212,287.6
2014-01-18 2:44,35.152,295.4
2014-01-18 2:48,35.185,245
2014-01-18 2:52,35.179,253.6
2014-01-18 2:56,35.107,231
2014-01-18 3:00,34.977,289.6
2014-01-18 3:04,34.95,267.8
