Elapsed Time,Core Body Temperature ,Heart Rate 
2014-01-04 4:40,1.878,0
2014-01-04 4:44,1.873,2
2014-01-04 4:48,1.867,3
2014-01-04 4:52,1.884,4.4
2014-01-04 4:56,1.878,0.8
2014-01-04 5:00,1.893,0
2014-01-04 5:04,1.894,0
2014-01-04 5:08,1.934,0.6
2014-01-04 5:12,1.935,0
2014-01-04 5:16,1.961,0
2014-01-04 5:20,1.971,0
2014-01-04 5:24,1.983,0
2014-01-04 5:28,1.974,0
2014-01-04 5:32,1.996,0
2014-01-04 5:36,2.004,0
2014-01-04 5:40,2.004,0.6
2014-01-04 5:44,2.017,0
2014-01-04 5:48,2.023,1.4
2014-01-04 5:52,2.02,1
2014-01-04 5:56,2.009,0
2014-01-04 6:04,2.024,0
2014-01-04 6:08,2.013,0
2014-01-04 6:12,2.012,0
2014-01-04 6:16,2.018,0
2014-01-04 6:20,2.013,0.8
2014-01-04 6:24,2.017,0.6
2014-01-04 6:28,2.01,0
2014-01-04 6:32,2.015,0
2014-01-04 6:40,2.01,0
2014-01-04 6:44,2.018,0
2014-01-04 6:48,2.003,0
2014-01-04 6:52,2.019,0
2014-01-04 6:56,2.012,0
2014-01-04 7:00,2.016,0.6
2014-01-04 7:04,1.995,0.8
2014-01-04 7:08,1.99,0
2014-01-04 7:16,2.014,5.2
2014-01-04 7:20,2.007,0
2014-01-04 7:24,1.998,0
2014-01-04 7:28,2.001,0.8
2014-01-04 7:32,1.999,0
2014-01-04 7:36,1.996,0
2014-01-04 7:40,1.995,0
2014-01-04 7:44,1.995,0.8
2014-01-04 7:48,1.991,0
2014-01-04 7:52,1.99,0.6
2014-01-04 7:56,1.985,0
2014-01-04 8:00,1.984,0.8
2014-01-04 8:04,1.982,0.6
2014-01-04 8:08,1.978,0
2014-01-04 8:12,1.976,0.6
2014-01-04 8:16,1.972,0.8
2014-01-04 8:20,1.969,0
2014-01-04 8:24,1.959,0
2014-01-04 8:28,1.954,0
2014-01-04 8:32,1.95,0
2014-01-04 8:36,1.945,0
2014-01-04 8:40,1.944,0
2014-01-04 8:44,1.941,0
2014-01-04 8:48,1.941,0.6
2014-01-04 8:52,1.936,0
2014-01-04 8:56,1.935,0
2014-01-04 9:00,1.935,0
2014-01-04 9:04,1.932,0
2014-01-04 9:08,1.931,0
2014-01-04 9:12,1.929,0
2014-01-04 9:16,1.929,0
2014-01-04 9:20,1.927,0
2014-01-04 9:24,1.928,1
2014-01-04 9:28,1.924,0
2014-01-04 9:32,1.924,0
2014-01-04 9:36,1.921,0
2014-01-04 9:40,1.923,0
2014-01-04 9:44,1.939,0.6
2014-01-04 9:48,1.948,0
2014-01-04 9:52,1.953,0
2014-01-04 9:56,1.954,0
2014-01-04 10:00,1.947,0
2014-01-04 10:04,1.942,0
2014-01-04 10:08,1.935,0
2014-01-04 10:12,1.932,0
2014-01-04 10:16,1.931,0
2014-01-04 10:20,1.928,0.6
2014-01-04 10:24,1.924,0
2014-01-04 10:28,1.921,0
2014-01-04 10:32,1.92,0
2014-01-04 10:36,1.92,0
2014-01-04 10:40,1.917,0
2014-01-04 10:44,1.917,0
2014-01-04 10:48,1.917,0
2014-01-04 10:52,1.916,0
2014-01-04 10:56,1.916,0
2014-01-04 11:00,1.914,0
2014-01-04 11:04,1.914,0
2014-01-04 11:08,1.924,9
2014-01-04 11:12,1.922,8
2014-01-04 11:16,1.92,1.8
2014-01-04 11:20,1.933,7.2
2014-01-04 11:24,1.938,2.8
2014-01-04 11:28,1.947,2.4
2014-01-04 11:32,1.968,5.4
2014-01-04 11:36,1.979,1
2014-01-04 11:40,1.993,1
2014-01-04 11:44,2.01,0
2014-01-04 11:48,2.015,0
2014-01-04 11:52,2.024,0.6
2014-01-04 11:56,2.029,0
2014-01-04 12:00,2.031,0
2014-01-04 12:04,2.039,0.6
2014-01-04 12:08,2.04,0.6
2014-01-04 12:12,2.043,0.8
2014-01-04 12:16,2.054,9.8
2014-01-04 12:20,2.042,0
2014-01-04 12:24,2.051,0.6
2014-01-04 12:28,2.049,3.2
2014-01-04 12:32,2.047,0
2014-01-04 12:36,2.045,0.8
2014-01-04 12:40,2.043,0
2014-01-04 12:44,2.042,0
2014-01-04 12:48,2.041,1
2014-01-04 12:52,2.037,0
2014-01-04 12:56,2.034,0
2014-01-04 13:00,2.033,0
2014-01-04 13:04,2.028,0
2014-01-04 13:08,2.03,0
2014-01-04 13:12,2.023,0
2014-01-04 13:16,2.02,0
2014-01-04 13:20,2.018,0
2014-01-04 13:24,2.015,0
2014-01-04 13:28,2.011,0
2014-01-04 13:32,2.015,0.8
2014-01-04 13:36,2.013,1
2014-01-04 13:40,2.005,2.4
2014-01-04 13:44,2.003,0
2014-01-04 13:48,1.999,0
2014-01-04 13:52,1.994,0
2014-01-04 13:56,1.99,0
2014-01-04 14:00,1.985,2
2014-01-04 14:04,1.978,0
2014-01-04 14:08,1.974,0
2014-01-04 14:12,1.972,0.6
2014-01-04 14:16,1.971,0.6
2014-01-04 14:20,1.965,0
2014-01-04 14:24,1.963,0
2014-01-04 14:28,1.963,0
2014-01-04 14:32,1.959,0
2014-01-04 14:36,1.963,0.6
2014-01-04 14:40,1.98,14.4
2014-01-04 14:44,1.993,18
2014-01-04 14:48,2.017,26.8
2014-01-04 14:52,2.043,31.8
2014-01-04 14:56,2.113,34.8
2014-01-04 15:00,2.208,39.8
2014-01-04 15:04,2.339,45
2014-01-04 15:08,2.506,50.8
2014-01-04 15:12,2.729,58.6
