Elapsed Time,Core Body Temperature ,Heart Rate 
2015-02-27 16:32,36.105,272
2015-02-27 16:36,36.167,213
2015-02-27 16:40,36.03,215
2015-02-27 16:44,36.035,250
2015-02-27 16:48,35.996,238
2015-02-27 16:52,36.542,252
2015-02-27 16:56,36.751,252
2015-02-27 17:00,36.781,290
2015-02-27 17:04,36.9,234
2015-02-27 17:08,36.939,231
2015-02-27 17:12,36.9,229
2015-02-27 17:16,36.868,253
2015-02-27 17:20,36.846,236
2015-02-27 17:24,36.543,237
2015-02-27 17:28,36.591,178
2015-02-27 17:32,36.538,236
2015-02-27 17:36,36.498,343
2015-02-27 17:40,36.865,281
2015-02-27 17:44,36.947,335
2015-02-27 17:48,36.91,293
2015-02-27 17:52,36.918,344
2015-02-27 17:56,36.652,314
2015-02-27 18:00,36.461,301
2015-02-27 18:04,36.642,316
2015-02-27 18:08,36.59,287
2015-02-27 18:12,36.506,268
2015-02-27 18:16,36.563,281
2015-02-27 18:20,36.564,224
2015-02-27 18:24,36.449,250
2015-02-27 18:28,36.282,90
2015-02-27 18:32,36.208,231
2015-02-27 18:36,36.227,178
2015-02-27 18:40,36.177,133
2015-02-27 18:44,36.078,212
2015-02-27 18:48,36.027,205
2015-02-27 18:52,35.858,270
2015-02-27 18:56,35.852,245
2015-02-27 19:00,35.91,217
2015-02-27 19:04,35.95,172
2015-02-27 19:08,35.947,224
2015-02-27 19:12,35.947,181
2015-02-27 19:16,35.85,236
2015-02-27 19:20,35.821,248
2015-02-27 19:24,35.87,236
2015-02-27 19:28,35.808,161
2015-02-27 19:32,35.8,279
2015-02-27 19:36,35.792,232
2015-02-27 19:40,35.658,239
2015-02-27 19:44,35.77,283
2015-02-27 19:48,35.844,161
2015-02-27 19:52,35.654,217
2015-02-27 19:56,35.648,202
2015-02-27 20:00,35.577,190
2015-02-27 20:04,35.214,195
2015-02-27 20:08,35.3,150
2015-02-27 20:12,35.323,137
2015-02-27 20:16,35.056,209
2015-02-27 20:20,35.103,138
2015-02-27 20:24,35.099,197
2015-02-27 20:28,35.039,202
2015-02-27 20:32,34.985,183
2015-02-27 20:36,34.88,196
2015-02-27 20:40,34.901,176
2015-02-27 20:44,34.86,184
2015-02-27 20:48,34.878,227
2015-02-27 20:52,34.903,255
2015-02-27 20:56,34.915,151
2015-02-27 21:00,34.826,263
2015-02-27 21:04,34.733,179
2015-02-27 21:08,34.65,253
2015-02-27 21:12,34.628,158
2015-02-27 21:16,34.549,162
2015-02-27 21:20,34.611,159
2015-02-27 21:24,34.498,143
2015-02-27 21:28,34.306,146
2015-02-27 21:32,33.961,218
2015-02-27 21:36,34.058,305
2015-02-27 21:40,33.146,145
2015-02-27 21:44,33.038,198
2015-02-27 21:48,32.547,147
2015-02-27 21:52,32.192,114
2015-02-27 21:56,31.712,169
2015-02-27 22:00,31.325,114
2015-02-27 22:04,30.753,83
2015-02-27 22:08,30.322,93
2015-02-27 22:12,29.92,95
2015-02-27 22:16,29.484,87
2015-02-27 22:20,29.067,79
2015-02-27 22:24,28.804,67
2015-02-27 22:28,28.394,49
2015-02-27 22:32,27.974,137
2015-02-27 22:36,27.46,69
2015-02-27 22:40,27.061,57
2015-02-27 22:44,26.638,57
2015-02-27 22:48,26.153,60
2015-02-27 22:52,25.746,52
2015-02-27 22:56,25.306,48
2015-02-27 23:00,24.896,44
