Elapsed Time,Core Body Temperature ,Heart Rate 
2014-02-11 7:36,1.3978,0
2014-02-11 7:40,1.4009,2.6
2014-02-11 7:44,1.4237,5.2
2014-02-11 7:48,1.4019,2.2
2014-02-11 7:52,1.4055,0
2014-02-11 7:56,1.3972,0
2014-02-11 8:00,1.3978,0
2014-02-11 8:04,1.3947,0
2014-02-11 8:08,1.4301,5.2
2014-02-11 8:12,1.4254,5
2014-02-11 8:16,1.4195,4.8
2014-02-11 8:20,1.4345,7.4
2014-02-11 8:24,1.3929,0
2014-02-11 8:28,1.418,2.2
2014-02-11 8:32,1.3991,0
2014-02-11 8:36,1.4222,5
2014-02-11 8:40,1.3917,0
2014-02-11 8:44,1.3957,0
2014-02-11 8:48,1.3952,0
2014-02-11 8:52,1.4081,2.8
2014-02-11 8:56,1.3925,0
2014-02-11 9:00,1.3915,0
2014-02-11 9:04,1.4213,5.4
2014-02-11 9:08,1.3896,0
2014-02-11 9:12,1.3909,0
2014-02-11 9:16,1.389,0
2014-02-11 9:20,1.3905,0
2014-02-11 9:24,1.4093,5
2014-02-11 9:28,1.4133,7.2
2014-02-11 9:32,1.3867,0
2014-02-11 9:36,1.3833,2.6
2014-02-11 9:40,1.3795,0
2014-02-11 9:44,1.3881,0
2014-02-11 9:48,1.3974,2.8
2014-02-11 9:52,1.4026,4.8
2014-02-11 9:56,1.3973,4.8
2014-02-11 10:00,1.3748,0
2014-02-11 10:04,1.368,0
2014-02-11 10:08,1.3824,2.2
2014-02-11 10:12,1.3873,2.2
2014-02-11 10:16,1.3673,0
2014-02-11 10:20,1.386,2.6
2014-02-11 10:24,1.3662,0
2014-02-11 10:28,1.3878,4.8
2014-02-11 10:32,1.3612,0
2014-02-11 10:36,1.3551,0
2014-02-11 10:40,1.3735,2.2
2014-02-11 10:44,1.3529,0
2014-02-11 10:48,1.3551,0
2014-02-11 10:52,1.3828,5.2
2014-02-11 10:56,1.352,0
2014-02-11 11:00,1.3522,0
2014-02-11 11:04,1.3769,4.8
2014-02-11 11:08,1.3734,5
2014-02-11 11:12,1.3557,0
2014-02-11 11:16,1.3538,0
2014-02-11 11:20,1.3796,4.8
2014-02-11 11:24,1.3818,5.2
2014-02-11 11:28,1.379,5
2014-02-11 11:32,1.3529,0
2014-02-11 11:36,1.3574,0
2014-02-11 11:40,1.378,4.8
2014-02-11 11:44,1.3826,5.2
2014-02-11 11:48,1.3616,0
2014-02-11 11:52,1.3551,0
2014-02-11 11:56,1.3875,5
2014-02-11 12:00,1.377,2.6
2014-02-11 12:04,1.3647,0
2014-02-11 12:08,1.3653,2.4
2014-02-11 12:12,1.3594,0
2014-02-11 12:16,1.3794,2.4
2014-02-11 12:20,1.3795,2.4
2014-02-11 12:24,1.3995,8.2
2014-02-11 12:28,1.3956,10.4
2014-02-11 12:32,1.397,8
2014-02-11 12:36,1.4023,10.6
2014-02-11 12:40,1.3951,5.4
2014-02-11 12:44,1.422,12
2014-02-11 12:48,1.423,11.6
2014-02-11 12:52,1.4358,16.4
2014-02-11 12:56,1.4629,15.4
2014-02-11 13:00,1.5107,18.4
2014-02-11 13:04,1.5735,25.8
2014-02-11 13:08,1.6762,29.6
2014-02-11 13:12,1.8092,31.4
2014-02-11 13:16,1.9884,37
2014-02-11 13:20,2.203,40.6
2014-02-11 13:24,2.4625,44.8
2014-02-11 13:28,2.7494,49.8
2014-02-11 13:32,3.1047,55.2
2014-02-11 13:36,3.4539,61.6
2014-02-11 13:40,3.8448,72
2014-02-11 13:44,4.1147,81.8
2014-02-11 13:48,4.5178,97.2
2014-02-11 13:52,5.0171,114.2
2014-02-11 13:56,5.6103,134.4
2014-02-11 14:00,6.3788,162.6
2014-02-11 14:04,7.4613,228.8
2014-02-11 14:08,8.8683,237.4
2014-02-11 14:12,10.5345,300.2
2014-02-11 14:16,12.5762,367.4
