Elapsed Time,Core Body Temperature ,Heart Rate 
2013-12-02 0:36,1.486,0
2013-12-02 0:40,1.486,0
2013-12-02 0:44,1.489,0
2013-12-02 0:48,1.48,0
2013-12-02 0:52,1.486,0
2013-12-02 0:56,1.488,0
2013-12-02 1:00,1.483,0
2013-12-02 1:04,1.48,0
2013-12-02 1:08,1.487,0
2013-12-02 1:12,1.489,0
2013-12-02 1:16,1.495,0
2013-12-02 1:20,1.496,0
2013-12-02 1:24,1.49,0
2013-12-02 1:28,1.495,0
2013-12-02 1:32,1.492,0
2013-12-02 1:36,1.494,0
2013-12-02 1:40,1.492,0
2013-12-02 1:44,1.488,0
2013-12-02 1:48,1.488,0
2013-12-02 1:52,1.483,0
2013-12-02 1:56,1.493,0
2013-12-02 2:00,1.494,0
2013-12-02 2:04,1.484,0
2013-12-02 2:08,1.489,0
2013-12-02 2:12,1.477,0
2013-12-02 2:16,1.484,0
2013-12-02 2:20,1.483,0
2013-12-02 2:24,1.481,0
2013-12-02 2:28,1.474,0
2013-12-02 2:32,1.478,0
2013-12-02 2:36,1.481,0
2013-12-02 2:40,1.481,0
2013-12-02 2:44,1.481,0
2013-12-02 2:48,1.473,0
2013-12-02 2:52,1.483,0
2013-12-02 2:56,1.468,0
2013-12-02 3:00,1.472,0
2013-12-02 3:04,1.473,0
2013-12-02 3:08,1.472,0
2013-12-02 3:12,1.466,0
2013-12-02 3:16,1.465,0
2013-12-02 3:20,1.469,0
2013-12-02 3:24,1.475,0
2013-12-02 3:28,1.465,0
2013-12-02 3:32,1.473,0
2013-12-02 3:36,1.466,0
2013-12-02 3:40,1.463,0
2013-12-02 3:44,1.459,0
2013-12-02 3:48,1.468,0
2013-12-02 3:52,1.472,0
2013-12-02 3:56,1.477,0
2013-12-02 4:00,1.486,0
2013-12-02 4:04,1.497,0
2013-12-02 4:08,1.523,0
2013-12-02 4:12,1.55,18
2013-12-02 4:16,1.568,22
2013-12-02 4:20,1.662,0
2013-12-02 4:24,1.674,29
2013-12-02 4:28,1.728,32
2013-12-02 4:32,1.864,35
2013-12-02 4:36,2.014,36
2013-12-02 4:40,2.164,42
2013-12-02 4:44,2.353,16
2013-12-02 4:48,2.61,52
2013-12-02 4:52,2.86,57
2013-12-02 4:56,3.222,66
2013-12-02 5:00,3.537,76
2013-12-02 5:04,3.887,85
2013-12-02 5:08,4.291,82
2013-12-02 5:12,4.769,143
2013-12-02 5:16,5.346,117
2013-12-02 5:20,5.981,134
2013-12-02 5:24,6.723,141
2013-12-02 5:28,7.384,152
2013-12-02 5:32,7.859,285
2013-12-02 5:36,8.33,347
2013-12-02 5:40,9.661,386
2013-12-02 5:44,12.55,378
2013-12-02 5:48,16.111,366
2013-12-02 5:52,18.893,378
2013-12-02 5:56,21.95,389
2013-12-02 6:00,24.896,395
2013-12-02 6:04,27.831,404
2013-12-02 6:08,29.699,405
2013-12-02 6:12,30.723,403
2013-12-02 6:16,31.794,384
2013-12-02 6:20,32.794,381
2013-12-02 6:24,33.577,381
2013-12-02 6:28,33.884,396
2013-12-02 6:32,34.738,385
2013-12-02 6:36,34.623,377
2013-12-02 6:40,35.006,383
2013-12-02 6:44,35.423,374
2013-12-02 6:48,35.636,374
2013-12-02 6:52,35.762,351
2013-12-02 6:56,35.792,368
2013-12-02 7:00,35.847,311
2013-12-02 7:04,35.708,351
2013-12-02 7:08,35.855,358
2013-12-02 7:12,35.741,354
2013-12-02 7:16,35.793,357
2013-12-02 7:20,35.815,358
2013-12-02 7:24,35.892,344
2013-12-02 7:28,35.842,359
2013-12-02 7:32,35.826,350
2013-12-02 7:36,35.809,263
2013-12-02 7:40,35.749,347
2013-12-02 7:44,35.833,352
2013-12-02 7:48,35.881,282
2013-12-02 7:52,35.533,358
2013-12-02 7:56,35.452,355
2013-12-02 8:00,35.521,326
2013-12-02 8:04,35.459,284
2013-12-02 8:08,35.324,341
2013-12-02 8:12,35.527,353
2013-12-02 8:16,35.707,355
2013-12-02 8:20,35.726,340
2013-12-02 8:24,35.652,337
2013-12-02 8:28,35.677,351
2013-12-02 8:32,35.518,280
2013-12-02 8:36,35.511,346
2013-12-02 8:40,35.612,325
2013-12-02 8:44,35.558,258
2013-12-02 8:48,35.203,347
2013-12-02 8:52,35.254,401
2013-12-02 8:56,36.234,383
2013-12-02 9:00,35.437,412
2013-12-02 9:04,36.239,392
2013-12-02 9:08,36.406,374
2013-12-02 9:12,36.538,375
2013-12-02 9:16,36.607,317
2013-12-02 9:20,36.156,359
2013-12-02 9:24,36.386,355
2013-12-02 9:28,36.396,301
2013-12-02 9:32,36.036,347
2013-12-02 9:36,36.2,346
2013-12-02 9:40,36.055,290
2013-12-02 9:44,36.222,342
2013-12-02 9:48,36.169,366
2013-12-02 9:52,36.006,296
2013-12-02 9:56,35.677,328
2013-12-02 10:00,35.832,348
2013-12-02 10:04,35.904,344
2013-12-02 10:08,35.772,278
2013-12-02 10:12,35.615,329
2013-12-02 10:16,35.776,339
2013-12-02 10:20,35.795,336
2013-12-02 10:24,35.924,346
2013-12-02 10:28,35.924,320
2013-12-02 10:32,35.951,330
2013-12-02 10:36,35.97,325
2013-12-02 10:40,35.918,308
2013-12-02 10:44,35.761,373
