Elapsed Time,Core Body Temperature ,Heart Rate 
2013-12-01 4:32,36.069,352
2013-12-01 4:36,35.869,302
2013-12-01 4:40,36.001,327
2013-12-01 4:44,35.803,320
2013-12-01 4:48,35.659,257
2013-12-01 4:52,35.484,244
2013-12-01 4:56,35.406,335
2013-12-01 5:00,35.277,307
2013-12-01 5:04,35.161,209
2013-12-01 5:08,35.045,286
2013-12-01 5:12,35.003,302
2013-12-01 5:16,34.938,230
2013-12-01 5:20,34.721,340
2013-12-01 5:24,34.739,301
2013-12-01 5:28,34.743,264
2013-12-01 5:32,34.795,303
2013-12-01 5:36,34.757,300
2013-12-01 5:40,34.684,279
2013-12-01 5:44,34.622,307
2013-12-01 5:48,34.529,236
2013-12-01 5:52,34.462,330
2013-12-01 5:56,34.524,300
2013-12-01 6:00,34.587,306
2013-12-01 6:04,34.573,290
2013-12-01 6:08,34.558,269
2013-12-01 6:12,34.524,288
2013-12-01 6:16,34.511,238
2013-12-01 6:20,34.606,291
2013-12-01 6:24,34.633,246
2013-12-01 6:28,34.822,283
2013-12-01 6:32,34.913,266
2013-12-01 6:36,34.834,280
2013-12-01 6:40,34.869,249
2013-12-01 6:44,34.916,270
2013-12-01 6:48,34.906,231
2013-12-01 6:52,34.873,329
2013-12-01 6:56,35.047,279
2013-12-01 7:00,35.126,296
2013-12-01 7:04,35.171,293
2013-12-01 7:08,35.085,404
2013-12-01 7:12,35.213,420
2013-12-01 7:16,36.169,339
2013-12-01 7:20,36.154,353
2013-12-01 7:24,35.937,380
2013-12-01 7:28,35.678,421
2013-12-01 7:32,36.334,407
2013-12-01 7:36,36.321,452
2013-12-01 7:40,36.189,405
2013-12-01 7:44,36.215,371
2013-12-01 7:48,36.269,265
2013-12-01 7:52,36.055,287
2013-12-01 7:56,35.892,287
2013-12-01 8:00,35.659,277
2013-12-01 8:04,35.651,291
2013-12-01 8:08,35.516,267
2013-12-01 8:12,35.482,285
2013-12-01 8:16,35.391,249
2013-12-01 8:20,35.323,327
2013-12-01 8:24,35.155,304
2013-12-01 8:28,34.999,269
2013-12-01 8:32,34.902,244
2013-12-01 8:36,34.956,265
2013-12-01 8:40,34.857,302
2013-12-01 8:44,34.757,241
2013-12-01 8:48,34.646,226
2013-12-01 8:52,34.563,254
2013-12-01 8:56,34.486,269
2013-12-01 9:00,34.396,266
2013-12-01 9:04,34.284,302
2013-12-01 9:08,34.281,250
2013-12-01 9:12,34.054,259
2013-12-01 9:16,33.88,261
2013-12-01 9:20,33.641,344
2013-12-01 9:24,33.694,267
2013-12-01 9:28,33.717,326
2013-12-01 9:32,33.833,409
2013-12-01 9:36,34.68,300
2013-12-01 9:40,35.212,248
2013-12-01 9:44,35.699,362
2013-12-01 9:48,35.866,271
2013-12-01 9:52,35.819,405
2013-12-01 9:56,36.331,396
2013-12-01 10:00,37.035,379
2013-12-01 10:04,37.312,437
2013-12-01 10:08,37.254,441
2013-12-01 10:12,37.552,370
2013-12-01 10:16,37.411,343
2013-12-01 10:20,37.284,351
2013-12-01 10:24,37.137,349
2013-12-01 10:28,37.063,352
2013-12-01 10:32,37.034,313
